ID,Title,Ingress,Keywords,Description,"Publication Date","Modification Date",URL,Breadcrumb,Source,Content
1994,"Karriär-, studie- och omställningsstöd via Omställningsfonden","Stadens nycklar är ett samarbete mellan Rian och alla kommunala klasser i årskurs 4. Stadens nycklar är en obligatorisk aktivitet inom den moderna arbetslivsorientering, MOA.
Ett mål med utställningen är att beröra elevers sinnen och engagera dem till medskapande. Detta för att inkludera deras röst och bidra till vad som är en ständigt pågående skrivning av Falkenbergs historia.
Vår intention och förhoppning med utställningen Stadens nycklar, i ett längre perspektiv är att öka skolelevers förståelse för samband mellan dåtid, nutid och framtid.
Genom ökad insikt i de historiska händelsernas orsak och verkan stärks elevernas möjligheter till att själva ta ställning till olika perspektiv av skeenden i samhället.
Genom drama, interaktion, praktiska övningar och experiment får eleverna uppleva en utställning med alla sinnen. Eleverna får förutom ökad kunskap och insikt om livet i Falkenberg, även övning i problemlösning, samarbete, språklig övning, läsförståelse och ordförståelse.
Utställningen är uppdragsbaserad och framtagen som en plattform med valbara tematiska spår, där eleverna involveras praktiskt i förmedling av stadens historier.
I fokus står vardagslivet och målet är att få kunskap om historia från alla samhällsskikt, samt medverka till att skriva historia inför en framtid. Vardagsberättelser samt kvinnor och barns berättelser, är svåra att finna i dokumentation. För att få en bra bild av stadens utveckling i sin helhet är det viktigt att ha bredd i insamlingsmaterialet, och hålla det igång som en ständigt pågående insamlingsprocess vilket eleverna i Falkenbergs kommunala skolor i årskurs 4 kommer bidra med.","omställning, Omställning, ledigt för studier, plugga, studieledigt, studieledighet",,"2023-05-03 08:45:53","2023-10-10 09:34:33",/anstallning-och-arbetsmiljo/kompetensutveckling/utbildning-och-kompetensutveckling-for-medarbetare/karriar-studie-och-omstallningsstod-via-omstallningsfonden,anstallning-och-arbetsmiljo,INTERNAL,"<p>Omställning är en naturlig del av arbetslivet. Omställningsfonden kan ge stöd till dig som arbetar inom Falkenbergs kommun med kompetensutveckling och karriärrådgivning både under och efter anställning.</p><p>Omställningsfonden kan ge stöd till dig som har en pågående anställning, både i form av karriär- och studievägledning och stöd om du vill studera. </p><h2>Stöd när anställningen tar slut</h2>
<p>Omställningsfonden kan ge stöd när anställningen tar slut både till dig som är tillsvidareanställd och dig som har en tidsbegränsad anställning. Det gäller när anställningen ska upphöra eller har upphört i samband med uppsägning på grund av arbetsbrist, avslut/överenskommelse mellan arbetsgivaren och dig vid nedsatt arbetsförmåga eller genom att en tidsbegränsad anställning löpt ut.</p>
<p>Stödet kan bestå av:</p>
<ul>
<li>kartläggningssamtal</li>
<li>rådgivning</li>
<li>vägledning</li>
<li>validering</li>
</ul>
<p>Du behöver uppfylla vissa kriterier för att kunna få ta del insatserna. Mer information om stöd när anställningen tar slut finns på Omställningsfondens hemsida: </p>
<p><a href=""https://www.omstallningsfonden.se/privatperson/stad-nar-anstallningen-tar-slut/"">Stöd när anställningen tar slut (omstallningsfonden.se)</a></p>
<p>Det är arbetsgivaren som ansvarar för att ansöka om stödet när du har en tillsvidareanställning som upphör på grund av arbetsbrist eller vid avslut/överenskommelse vid nedsatt arbetsförmåga. </p>"
1995,"Hallå där vår nya kulturchef, Karolina Petersson!",,,,"2023-05-03 12:25:07","2023-05-03 12:26:24",/?id=1995,nyheter-aktuellt/kommun-politik,INTERNAL,"<p><strong><img src=""images/Bilder/Nyheter/Karolina_Petersson_intranät.jpg"" alt=""Karolina Petersson intranät"" width=""360"" height=""400"" /><br /></strong>Karolina Petersson, ny verksamhetschef för kulturen.</p>
<p><strong>Vi välkomnar vår nya kollega Karolina Petersson till Falkenbergs kommun. Hon är sedan april ny kulturchef på kultur, fritids- och teknikförvaltningen. Karolina Petersson har en bakgrund inom konst och museum och har jobbat med kultur i hela sitt yrkesverksamma liv.&nbsp;Sedan 2006 har hon varit konstchef i Halmstads kommun. Vi hälsar henne varmt välkommen till oss!</strong></p>
<p>&nbsp;</p>
<h2>När började du arbeta i Falkenbergs kommun?</h2>
<p>– Min första arbetsdag var den 3 april. Fortfarande rätt färsk på jobbet med andra ord.</p>
<h2>Hur hamnade du på kultur-, fritids- och teknikförvaltningen?</h2>
<p>– Jag sökte mig till Falkenberg för att jag upplever att detta är en spännande kommun på flera sätt – inte minst med kommunens fokus på hållbarhetsfrågor som jag är väldigt engagerad i. Rent personligen kände jag också att jag längtade efter en ny utmaning i livet – min förra arbetsplats stannade jag på i&nbsp;20 år, varav 16 som chef. Jag tror på att stanna på en plats länge, det är först då en kan arbeta riktigt långsiktigt och bygga upp saker. Men jag inser också nyttan av att byta perspektiv och sammanhang.<strong><br /> <br /> </strong></p>
<h2>Vad gjorde du innan du kom till kommunen?</h2>
<p>– Jag är konstvetare i botten, och arbetade som konstchef i Halmstad innan jag kom hit. Jag har även arbetat bredare med kulturområdet.</p>
<h2>Vad gör du på jobbet?</h2>
<p>– Just nu befinner jag mig i en inlyssnande process där jag försöker förstå hur saker fungerar, men också samla in information om historien för att förstå nuet och kunna sätta riktningen mot en framtid. Jag ingår i förvaltningens ledningsgrupp, vilket är superkul. Här får jag lära mig massa nytt om områden som jag har mindre kunskap kring. Jag håller också på att forma Kulturens ledningsgrupp tillsammans med enhetscheferna, kultursamordnare och kvalitetstrateg. Ett grymt&nbsp;gäng!</p>
<h2>Vad är det bästa med jobbet?</h2>
<p>– Människorna!</p>
<h2>Vad är det viktigaste du arbetar med just nu?</h2>
<p>– Just nu funderar jag mycket på hur vi kan samverka ännu mer inom förvaltningen, och även inom hela kommunen med övriga förvaltningar. Här ser jag en stor potential på lite längre sikt. Det är lätt att se på kulturen som något ”fluff-fluff”. Jag vill ha in kulturens kraft mycket tidigare i våra processer.&nbsp;Jag tror benhårt på att kulturen är en central komponent för att bygga hållbara samhällen.</p>
<h2>Vad har varit din största utmaning som kulturchef?</h2>
<p>– Finns såklart, men har kanske ännu inte presenterat sig med full kraft. Men det tuffa ekonomiska läget är såklart en utmaning för oss alla. Men det är en realitet som vi behöver förhålla oss till och fundera över – kanske även på ett mer filosofiskt plan. Det finns en föreställning om ständig expansion och tillväxt som kanske behöver omprövas. Det viktiga är att landa i en hälsosam balans mellan de resurser vi har förfogande över och den verksamhet vi bedriver och samtidigt sätta så få negativa avtryck som möjligt – både socialt och ekologiskt.</p>
<h2>Vad gör du på fritiden?</h2>
<p>– Jag hänger mycket i skogen och spanar på träd och växter. Just nu förtjusas jag över ett gäng backsippor som sakta men säkert brer ut sig på en solig slätt. Jag mediterar gärna. Lär mig italienska i en app under pendlingen. Och så lagar jag&nbsp;mat, just nu har jag snöat in på det koreanska köket.</p>
<h2>Vad vill du hälsa till dina kollegor?</h2>
<p>– Jag skulle vilja tacka för ett varmt välkomnande och all hjälp med allt från utskrifter till att leta upp rätt mötesrum…</p>
<h2>Beskriv dig själv med tre ord!</h2>
<p>Energisk, nyfiken och otålig.</p>
<h2>Fem snabba frågor med Karolina</h2>
<p>Sommar eller vinter?&nbsp; <strong>Sommar</strong> – för badens skull.<br /> Hämtmat eller hemlagat?&nbsp; <strong>Hemlagat.</strong><br /> Storstad eller småstad?&nbsp; <strong>Storstad förr</strong>, <strong>småstad nu</strong>. <br /> Bok eller film? <strong>Bok</strong>. <br /> Katt eller hund? <strong>Hund.</strong></p>
<p>&nbsp;</p>
<h3>Kontakta gärna</h3>
<p>Karolina Petersson, verksamhetschef Kultur, kultur-, fritids- och teknikförvaltningen<br /><a href=""mailto:karolina.petersson@falkenberg.se"">karolina.petersson@falkenberg.se</a></p>"
1996,Säkerhetsavdelningen,"Omställning är en naturlig del av arbetslivet. Omställningsfonden kan ge stöd till dig som arbetar inom Falkenbergs kommun med kompetensutveckling och karriärrådgivning både under och efter anställning.",,,"2023-05-04 09:23:50","2023-08-07 09:28:10",/vara-forvaltningar/kommunstyrelseforvaltningen/verksamheter-och-avdelningar/sakerhetsavdelningen,vara-forvaltningar,INTERNAL,"<p>Säkerhetsavdelningen ligger direkt under kommundirektören och består av två medarbetare – en säkerhetschef och en informationssäkerhetssamordnare.   </p>"
1997,"Problem med inloggning till Adato",,,,"2023-05-05 05:52:24","2023-05-08 06:03:01",/?id=1997,nyheter-aktuellt/kommun-politik,INTERNAL,"<p>Just nu kan vi inte logga in i Adato. Felsökning pågår.</p>"
1998,"Sammanfattning från servicenämnden 27 april 2023",,,,"2023-05-05 08:36:09","2023-05-05 08:36:57",/?id=1998,nyheter-aktuellt/serviceforvaltningen,INTERNAL,"<p><strong>Servicenämnden hade möte den 27 april. Här kommer en sammanfattning på några av de ärenden som diskuterades.</strong></p>
<p><strong>Så gick arbetet med systematiskt brandskyddsarbete (SBA) 2022<br /></strong>Att alla verksamheter regelbundet har ett säkerhetstänk kring brandrisker, vet var utrymningsvägar och brandsläckare finns och deltar på utrymningsövningar och HLR-utbildningar när tillfälle ges är några av sakerna som gör att vi systematiskt arbetar med brandskydd. På varje arbetsplats finns ett brandskyddsombud som dokumenterar arbetet i en digital pärm.</p>
<p>Marlene Strömberg berättade för nämnden hur 2022 har gått. Vi följer upp tre kontrollpunkter - utbildning, övning och egenkontroll. Vi är duktiga på att gå utbildning i hjärt- och lungräddning och allmän brandkunskap, men behöver bli bättre på att dokumentera våra egenkontroller av brandskyddet och utrymningsövningar. Under våren har vi därför haft SBA-workshopar med brandskyddsombuden.</p>
<p><strong>Presentation av ekonomimodeller inom servicenämnden <br /></strong>Inom servicenämnden finansieras våra verksamheter på lite olika sätt – vi har olika ekonomimodeller. Mycket finanserias genom ram – att vi får en påse pengar som kommunfullmäktige beslutar om. Vissa delar av verksamheten finansieras också genom intäkter – att vi säljer en tjänst till någon annan förvaltning, bolag eller till externa. Vissa tjänster inom vårt ansvarsområde syns inte i ekonomin, till exempel lokalvård och telefoni. Vår förvaltningschef, Kristina, gick igenom ekonomimodellerna inom Måltid Falkenberg, kontaktcenter, inköp och upphandling samt internservice för att ge politikerna en bättre förståelse för verksamheten.</p>
<p><strong>Information om specialkost och anpassade måltider <br /></strong>Varje dag serveras runt 5000 måltider i våra förskolor och skolor. Ungefär 1800 av dem är specialkost eller anpassad kost. Specialkost är kost som är anpassad efter ett sjukdomstillstånd, till exempel mjölkfri kost. Anpassad kost innebär avvikelser från normalkosten och/eller måltidssituationen som utgår från diskrimineringslagstiftningen eller som anses nödvändiga för att barnet ska klara skolan eller förskolan, till exempel måltider utan fläsk.</p>
<p>Agneta, verksamhetschef på Måltid Falkenberg, berättade mer om vårt ansvar och hur utvecklingen ser ut. Vi ser att behovet av speciellt anpassad kost, framförallt matstöd, har ökat de senaste åren.</p>
<p><strong>Rapport från ett dialogmöte mellan servicenämnden och socialnämndens presidium om kyld mat<br /></strong>Nämndens ordförande Markus Jöngren (MP) och vice ordförande Anne-Margret Kristensson (C) är vårt presidium. Under april träffade de presidiet för socialnämnden, samt förvaltningscheferna för serviceförvaltningen och socialförvaltningen, för att prata om kyld mat till äldre. Detta är en tjänst som socialnämnden köper av servicenämnden, och därför är det viktigt med en dialog om hur vi ska fortsätta leverera tjänsten i framtiden.</p>"
1999,"Uppdatering av DH-helpdesk 10 maj!",,,,"2023-05-05 14:35:44","2023-05-05 14:39:06",/?id=1999,nyheter-aktuellt/kommun-politik,INTERNAL,"<p>Vi kommer att uppdatera vårt ärendehanteringssystem DH-helpdesk på onsdag 10 maj kl 12:00. Systemet kommer att vara otillgängligt under uppdateringen som vi räknar med att ta ca 30 minuter om allt går som tänkt, räkna dock med att det inte är tillgängligt förrän kl 13:00.</p>
<p>Tack för ert tålamod!</p>"
2001,"Viruset PDFPower har upptäckts",,,,"2023-05-08 07:24:29","2023-05-08 07:24:57",/?id=2001,nyheter-aktuellt/it-drift,INTERNAL,"<p><strong>Viruset PDFPower har upptäckts</strong></p>
<p>Det har uppdagats att ett virus har tagit sig in i miljön och sprider sig bland datorer. <strong>I nuläget är läget under kontroll.</strong></p>
<p>Vårt antivirus rensar detta virus omgående, vi vet i nuläget inte hur viruset kom in. Men det är av högsta grad viktigt att vara källkritisk på allt som kommer in via mejl, det är den vanligaste vägen för virus att tag sig in.</p>
<p>Om vårt antivirus inte hade rensat bort viruset hade det potientiellt kunnat utgöra nedan skador vilket vi såklar inte vill utsättas för.</p>
<ul>
<li><strong>Ladda ned och installera andra virus.</strong></li>
<li><strong>Klickbedrägeri.</strong></li>
<li><strong>Registrera dina tangenttryckningar och de webbplatser du besöker.</strong></li>
<li><strong>Skicka information om din dator, inklusive användarnamn och webbhistorik, till en illvillig hacker på avstånd.</strong></li>
<li><strong>Ge fjärråtkomst till din PC.</strong></li>
<li><strong>Visa annonser och omdirigera dina webbläsares sökfrågor.</strong></li>
<li><strong>Använd dina datorresurser för att bryta kryptovalutor.&nbsp;</strong></li>
</ul>
<p>Tack för att vi hjälps åt att hålla vår IT miljö säker!</p>"
2002,"Problem med Hallandskatalogen (HSA)",,,,"2023-05-08 09:24:02","2023-05-15 09:49:52",/?id=2002,nyheter-aktuellt/kommun-politik,INTERNAL,"<p>Hallandskatalogen (HSA) har legat nere sedan den 4 maj. Advania felsöker.</p>"
2003,"KSAU diskuterade budgetförutsättningarna för 2024-26 ",,,,"2023-05-09 13:09:16","2023-05-09 13:10:01",/?id=2003,nyheter-aktuellt/kommun-politik,INTERNAL,"<p>Den 9 maj presenterades budgetförutsättningarna för KSAU, kommunstyrelsens arbetsutskott. Det är en del av arbetet med budgeten. Beslut om budgeten fattas i november.</p>
<h2>Nytt arbetssätt</h2>
<p>Under de senaste åren har beslut om budget fattats i juni. Tanken var att det skulle finnas gott om tid för nämnderna att fatta beslut om vilka förändringar som ska ske, så att de kan börja gälla från och med det nya budgetåret 1 januari. De senaste åren har det hänt väldigt mycket mellan juni och november, som ändrat förutsättningarna. Exempel på sådant som påverkat är tillväxten i kommunens skatteunderlag, pandemin, elpriser och statsbidrag sent på året. Därför ser budgetprocessen annorlunda ut i år – det bästa från de båda tidigare arbetssätten har slagits samman.</p>
<h2>Så arbetar vi under året</h2>
<p>Här är några av hållpunkterna:</p>
<ul>
<li>April: Förberedelse av budgetförutsättningar</li>
<li>Maj: Politisk beredning och beslut av budgetförutsättningarna</li>
<li>Augusti: Beslut om förslag till budgetunderlag för nämnderna</li>
<li>September: Analys och budgetberedning</li>
<li>November: Beslut om mål och budget i kommunfullmäktige</li>
<li>December: Beslut i nämnderna om nämndernas inriktning och ekonomi (internbudget)</li>
<li>Januari: Beslut om verksamhetsplan i nämnderna</li>
</ul>
<h2>Budgetförutsättningarna</h2>
<p>Den 9 maj presenterades budgetförutsättningarna för kommunstyrelsen arbetsutskott. I budgetförutsättningarna finns de flesta av de faktorer med, som politikerna behöver ta hänsyn till när de tar fram ett underlag till en ny budget. Några av faktorerna är:</p>
<ul>
<li><a href=""https://kommun.falkenberg.se/om-kommunen/ekonomi-kvalitet-och-styrning/omvarldsanalys-info"" target=""_self"">Kommunens omvärldsanalys</a></li>
<li><a href=""https://falkenberg.hallbarometern.se/"" target=""_self"">Kommunens arbete med Agenda 2030 (Lokal agenda)</a></li>
<li><a href=""https://kommun.falkenberg.se/om-kommunen/ekonomi-kvalitet-och-styrning/vision-och-mal-info"" target=""_self"">Kommunfullmäktiges viljeinriktning (vision och övergripande mål)</a></li>
<li>Hur <a href=""https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/kommunallag-2017725_sfs-2017-725"" target=""_self"">kommunallagen</a> påverkar oss (till exempel att kommunen ska ha god ekonomisk hushållning)</li>
<li>Kommunens finansiella mål för att uppnå god ekonomisk hushållning (resultatmål 2% och soliditet på 30%)</li>
<li>Ökade räntor och ökad inflation (vilket också påverkar pensionskostnader)</li>
<li>Skatteintäkter och statsbidrag</li>
<li>Befolkningsprognos (vi fortsätter bli fler i kommunen, prognosen är i snitt 427 fler per år)</li>
<li>Att vi har en fortsatt utmaning med demografin, att andelen personer i arbetsför ålder blir mindre och andelen äldre som behöver vår hjälp blir större</li>
<li>Kostnadsökningar som hänger ihop med att vi blir fler (fler elever i skola och omsorg till exempel)</li>
<li>Ökade kostnader för lokaler på grund av höjda räntor, nybyggen (Trädgården, Tröingeskolan, Vinbergs förskola till exempel), minskade kostnader för paviljonger som försvinner, med mera)</li>
<li>Det här är alltså några av de faktorer politikerna ska ta hänsyn till när de arbetar med den nya budgeten.</li>
</ul>
<h2>Resultat</h2>
<p>Budgetförutsättningarna visar på ett stort underskott 2024. 2025 och 2026 är det överskott men inte tillräckligt stora för att kommunen ska nå sitt resultatmål. Underskottet 2024 beror framförallt på höga pensionskostnader kopplat till den höga inflationen. De ökade kostnaderna är tillfälliga och återgår till normala nivåer när inflationen sjunker. Andra kostnader som ökar mer än vanligt under perioden är lokalkostnader, räntekostnader och kostnadsökningar till följd av den höga inflationen.</p>
<h2>Det här händer nu</h2>
<p>Budgetförutsättningarna ska beslutas på kommunstyrelsens möte 16 maj. Då skulle det också kunna komma uppdrag till nämnder och bolag att analysera olika kostnader. Därefter fortsätter arbetet med budgeten enligt tidplanen ovan.</p>"
2004,"Flera e-förslag upp för politiska beslut efter ett halvår med tjänsten",,,,"2023-05-10 06:09:27","2023-05-10 06:09:27",/?id=2004,nyheter-aktuellt/kommun-politik,INTERNAL,"<div class=""uk-panel uk-text-lead uk-margin"">
<p><strong>Vid årsskiftet införde Falkenbergs kommun E-förslag i stället för det tidigare medborgarförslaget. Sedan dess har det gått drygt ett halvår och under den tiden har närmare 30 personer lämnat in 25 förslag genom E-förslag. Av dessa 25 förslag har nio av dem fått tillräckligt många röster för att tas upp för politiskt beslut.</strong></p>
<h2>Offentlig miljö och gång- och cykelväg engagerar</h2>
<p>Sedan e-förslagen infördes vid årsskiftet har närmare 30 personer skickat in totalt 25 förslag till kommunen. Av dessa har nio förslag fått över 50 röster och ska tas upp för politiskt beslut inom sex till tolv månader. Totalt har e-förslagen genererat cirka 850 röster, och många av förslagen rör kultur, fritid, gator och trafik.</p>
<p>– Det är positivt att våra invånare vill vara med och påverka kommunens utveckling och att människor använder sig av e-förslag för att få upp en fråga för politiskt beslut. Nu ska dessa utredas av våra tjänstepersoner sen får nämnden ta ställning till det underlaget, säger Rebecka Kristensson, ordförande på Kultur-, fritids- och tekniknämnden i Falkenberg, säger Rebecka Kristensson, ordförande på Kultur-, fritids- och tekniknämnden i Falkenberg.</p>
<h2>Hoppas att fler yngre använder e-förslag</h2>
<p>Utifrån de uppgifter som lämnas till kommunen från förslagsställaren kan man dra slutsatsen att det är svårt att få unga invånare och de med utländsk bakgrund att lämna e-förslag. Här hoppas Oskar Åhren på en förändring.</p>
<p>– För att få mer spänst i demokratin skulle vi gärna se större variation i åldrar och bland de yngre invånarna men också utlandsfödda. Vi ska jobba för att nå dessa människor budskapet om att tjänsten finns även för dom, säger Oskar Åhrén, utredningssekreterare i Falkenbergs kommun.</p>
<h2>De populäraste e-förslagen under första halvåret</h2>
<p>Av de nio förslag som vunnit över 50 röster och som därmed kan betraktas som populärast utifrån antal röster är enligt följande:</p>
<p>1. Gång- och cykelbana utmed Glommenvägen i Skogstorp (126 röster)<br />2. Inomhushall konstgräs (113 röster)<br />3. Ridleder i Olofsbo/Glommen/Skogstorp/Stafsinge (96 röster)<br />4. Ätran – Stadens blå band (87 röster)<br />5. Aktivitetsstöd för seniorträning i grupp (70 röster)<br />6. Lämna grönytor och slänter i fred (63 röster)<br />7. Skolskjuts från årskurs 6 borde vara en rättighet (61 röster)<br />8. Öppen verksamhet på Vallarna (59 röster)<br />9. Alla skolor i Falkenberg inför duschbås med dörr (56 röster)</p>
</div>"
2006,"Utbildning Falkenberg","Säkerhetsavdelningen ligger direkt under kommundirektören och består av två medarbetare – en säkerhetschef och en informationssäkerhetssamordnare.   ","Utbildning Falkenberg, nyheterna",,"2023-05-12 08:28:34","2023-10-18 13:38:50",/vara-forvaltningar/barn-och-utbildningsforvaltninge/utbildning-falkenberg/utbildning-falkenberg,vara-forvaltningar,INTERNAL,"<p>I augusti gör vi en omstart i vårt förbättringsarbete utifrån Utbildning Falkenberg 2023-2028. Vi tar sikte på fem nya år av tillsammansarbete för att förbättra undervisningens kvalitet och därigenom ge alla barn och elever möjlighet att nå målen med utbildningen och utveckla en positiv lärandeidentitet. </p><h2>Sammanfattning av Daniel Berghs föreläsning på kickoffen 14 augusti</h2>
<p>På kickoffen den 14 augusti genomförde Daniel Bergh en föreläsning som av många upplevdes som otillgänglig. Daniel Berghs och Joanna Giotas forskning är intressant eftersom de har genomfört flera storskaliga studier som har undersökt samband mellan:</p>
<ul>
<li>a. vilka mål elever har med sina studier men även i livet,</li>
<li>b. hur undervisningen organiseras samt vilka effekter det får på elevernas</li>
<li>c. psykiska och fysiska hälsa.</li>
</ul>
<p>Kunskapen om dessa samband är viktig för oss när vi fördjupar vår förståelse om exempelvis tillgänglig undervisning och positiv lärandeidentitet.  </p>
<p>En sammanfattning av Daniel Berghs föreläsning hittar du i filmen ""Psykosomatisk hälsa - En sammanfattning av Daniel Berghs föreläsning"".</p><h2>Utbildning Falkenberg 2023-2028 och övrigt material</h2>
<p>Här hittar du Utbildning Falkenberg 2023-2028 och övrigt material som rör Utbildning Falkenberg. </p><h2>Nyheterna i Utbildning Falkenberg 2023-2028</h2>
<p>Utbildning Falkenberg 2023-2028 har mycket gemensamt med dess föregångare, men innehåller också en del nyheter. En sammanfattning av nyheterna hittar du i filmen ""Nyheterna i UBF 2023"". </p><h2>3 små filmer om varför, vad och hur</h2>
<p>Inför det kommande arbetet har ett par kortare filmer spelats in där några av oss som arbetar med nästa fas med Utbildning Falkenberg för samtal om inriktningen utifrån frågorna varför, vad och hur. Filmerna kan ses som en första introduktion för att väcka nyfikenhet och få inblick i processen. Vi hoppas att filmerna kan motivera er i det fortsatta arbetet och belysa värdet av att ha ett gemensamt inriktningsdokument.</p><h3>En liten film om varför </h3>
<p>Varför ska vi fortsätta arbeta utifrån en gemensam plan eller riktning för att förbättra kvaliteten i våra förskolor och skolor? Så här tänker förvaltningschef Stigert Pettersson och nämndsordförande Peter Dygården kring varför det är viktigt. </p><h3>En liten film om vad</h3>
<p>Vad är det som ska ingå i det fortsatta arbetet med en gemensam plan eller riktning för att förbättra kvaliteten i våra förskolor och skolor? Vad tar vi med oss från föregående år och vad står centralt framåt? Så här tänker kvalitetsstrateg Fanny Gunnarsson och vetenskaplig ledare samt kvalitetsstrateg Sofie Lökholm om innehållet i Utbildning Falkenberg 2023–2028.</p><h2>En liten film om hur</h2>
<p>Hur planerar vi för det fortsatta arbetet med en gemensam riktning för att förbättra kvaliteten i våra förskolor och skolor? Hur börjar vi resan med realiseringen av Utbildning Falkenberg 2023–2028? Så här tänker kvalitetsstrateg Helén Smith och kommunikatör Yrla Dentén kring “huret”.</p>"
2007,E-handelsbeställningar,"I augusti gör vi en omstart i vårt förbättringsarbete utifrån Utbildning Falkenberg 2023-2028. Vi tar sikte på fem nya år av tillsammansarbete för att förbättra undervisningens kvalitet och därigenom ge alla barn och elever möjlighet att nå målen med utbildningen och utveckla en positiv lärandeidentitet. ",,,"2023-05-12 09:00:14","2023-11-15 16:14:16",/service-support-och-stod-i-arbetet/kopa-bestalla-och-boka/e-handel/e-handelsbestallningar,service-support-och-stod-i-arbetet,INTERNAL,"<p>Kommunens e-handelssystem heter Marknadsplats och är en del av ekonomisystemet Raindance. Är du som anställd i behov av att göra ett inköp från något av kommunens produkt- och varuavtal, ska någon av din förvaltnings utsedda beställare göra det i vårt e-handelssystem.</p><h2>Så blir du beställare</h2>
<p>För att kunna beställa i kommunens e-handelssystem måste du gå en utbildning. Utbildningen hålls av e-handelsutvecklarna på Inköp och upphandling. Respektive förvaltning utser vilka som är deras beställare och vilka som ska anmälas till en e-handelsutbildning. Kontakta din närmaste chef alternativt E-handelsutvecklarna för information om vem som är beställare på din förvaltning.</p>
<p>Läs mer om <a href=""service-support-och-stod-i-arbetet/kopa-bestalla-och-boka/ovriga-inkop-avtalskatalog"">inköp och upphandling.</a></p>
<h2>Information för dig som är beställare</h2>
<h3>Om du inte har inloggning till Raindance</h3>
<p>E-handelssystemet Marknadsplats är en del av ekonomisystemet Raindance. För att få tillgång till modulen Marknadsplats måste du göra en anmälan via e-tjänsten ""Behörighetbeställning ekonomisystem"" <a href=""https://eserviceinternal.falkenberg.se/Web/Authentication/UsernamePasswordAuthenticationProvider.aspx"">Till e-tjänsten</a></p>
<h3>Om du redan har inloggning till Raindance</h3>
<p>Om du redan har tillgång till Raindance kontaktar du e-handelsutvecklarna via helpdesken, väljer ärende Inloggning. <a href=""https://servicedesk.falkenberg.se/selfservice/Start?customerId=14"">Till helpdesk</a></p>"
