title,url,document
Medicinska kontroller,https://intranet.falkenberg.se/chefsstod/chefens-arbetsmiljoarbete/medicinska-kontroller,"Medicinska kontroller - del 1/3
I Falkenbergs kommun följer vi Arbetsmiljöverkets krav på medicinska kontroller om medarbetare utsätts för vissa kända risker i sitt arbete. Regelbundna kontroller är viktiga för att upptäcka tidiga tecken på ohälsa, sjukdom eller skada. Det kan också vara ett stöd i det systematiska arbetsmiljöarbetet. Yrken som omfattas Lagkravet gäller vissa typer av arbeten exempelvis nattarbete, handintensivt arbete, arbete med vibrerande verktyg och hantering av farliga ämnen som exempelvis asbest. Inom vissa yrken och arbetsuppgifter krävs även att ett tjänstbarhetsintyg utfärdas för att arbetet ska få utföras. Mer information kring vilka arbeten och arbetsuppgifter som omfattas av medicinska kontroller finns att läsa på Medicinska kontroller vid nattarbete Följande regler gäller vid medicinska kontroller vid nattarbete: Ska erbjudas till medarbetare som normalt utför minst 3 timmar av sitt arbetspass mellan kl. 22-06 eller som troligen kommer att fullgöra minst en tredjedel av sin årsarbetstid mellan kl. 22-06. Reglerna gäller inte vid tillfälligt nattarbete som inte beräknas överstiga tre månader. Kontrollen ska erbjudas innan nattarbetet påbörjas. Därefter vart sjätte år – och efter att personen har fyllt 50 år ska undersökningen erbjudas vart tredje år Rutin för chef Om vi som arbetsgivare har medarbetare som omfattas av lagkravet ska vi anordna medicinska kontroller"
Medicinska kontroller,https://intranet.falkenberg.se/chefsstod/chefens-arbetsmiljoarbete/medicinska-kontroller,"Medicinska kontroller - del 2/3
år ska undersökningen erbjudas vart tredje år Rutin för chef Om vi som arbetsgivare har medarbetare som omfattas av lagkravet ska vi anordna medicinska kontroller och anlita företagshälsovården för undersökning. Den medicinska kontrollen är frivillig för medarbetaren att delta i. Har du medarbetare som omfattas av kravet på medicinska kontroller ska du som chef: Informera medarbetaren om varför den medicinska kontrollen behövs och att den utförs av företagshälsovården. Informera att den medicinska kontrollen är frivillig och att den sker utanför arbetstid på medarbetarens fritid. Erbjuda de medarbetare som omfattas av lagkravet att delta i den medicinska kontrollen. Dokumentera vilka medarbetare som har fått erbjudandet och vilka som valt att tacka nej. Kravet är att vi som arbetsgivare ska spara dokumentation på att vi har anordnat medicinska kontroller i 5 år. Du som chef beställer medicinsk kontroll för de medarbetare som valt att tacka ja genom att kontakta företagshälsovården. Företagshälsovården återkopplar med ett intyg efter att den medicinska kontrollen är genomförd. Du som chef scannar in och sparar intyget i Adato för respektive medarbetare. Kontakta din HR-specialist om du behöver stöd i processen."
Medicinska kontroller,https://intranet.falkenberg.se/chefsstod/chefens-arbetsmiljoarbete/medicinska-kontroller,"Medicinska kontroller - del 3/3
HR-specialist om du behöver stöd i processen."
Kommunens grafiska profil,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/kommunens-grafiska-profil,"Kommunens grafiska profil - del 1/3
Kommunens grafiska profil beskriver hur kommunens visuella kommunikation ska se ut. Den består av en rad byggstenar: logotyp, typsnitt, färger och designsystem. En enad kommunal profil Den grafiska profilen hjälper oss att visa en enad kommunal profil, där Falkenbergs kommun är den kvalitetssäkrande huvudavsändaren. Det är genom den vi ""profilerar"" oss. Det ska vara tydligt för våra målgrupper – invånare, företagare, med flera – vilka verksamheter som ingår i kommunen. Med ett enat visuellt uttryck känner våra målgrupper igen att det är vi som står bakom till exempel en trycksak, en annons, en plats, ett nybygge eller en webbplats. Det är genom vår grafiska profil som vi bygger vårt varumärke ""Falkenbergs kommun"". Vår logotyp och vårt typsnitt blir den röda tråden i kommunens profilering Istället för att skapa nya logotyper för olika verksamheter använder vi samma logotyp för alla. Kommunens logotyp är obligatorisk i allt kommunikationsmaterial från kommunen. Verksamhetsnamn och övriga initiativ hanterar vi typografiskt genom kommunens valda typsnitt Montserrat ExtraBold 800. Kommunens logotyp Våra grundskolor samt vuxenutbildning och kulturskola har egna ”symboler” som används tillsammans med kommunens logo. Exempel på hur det kan se ut Bilderna nedan visar exempel på hur vi inom ramen för den grafiska profilen kan"
Kommunens grafiska profil,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/kommunens-grafiska-profil,"Kommunens grafiska profil - del 2/3
tillsammans med kommunens logo. Exempel på hur det kan se ut Bilderna nedan visar exempel på hur vi inom ramen för den grafiska profilen kan jobba med kommunens som avsändare tillsammans med en verksamhet. Kontakta kommunikationsenheten vid frågor Har du frågor om kommunens grafiska profil? Eller saknar du något eller har önskemål om nytt material? Då kan du mejla oss på kommunikation@falkenberg.se . Färg Namn CMYK Hex-värde Mörk marinblå C100 M96 Y38 K36 #13153b Kommunblå C95 M72 Y5 K0 #1f4e99 Blåklint C49 M34 Y0 K25 #607ebe Cyan C100 M0 Y0 K0 #009fe3 Himmelsblå C40 M8 Y0 K13 #86cedf Kvällsblå C75 M19 Y0 K70 #133E4D Havsvik C90 M11 Y0 K38 #0f8c9d Buteljgrön C80 M0 Y30 K60 #146647 Ängsgrön C53 M0 Y71 K32 #52ae32 Blåstång C38 M0 Y6 K25 #77bfb3 Vinbär C0 M92 Y82 K33 #ab0d1f Höstblad C0 M54 Y68 K6 #f06e4e Havtorn C0 M40 Y100 K5 #f39200 Fbg-gul C0 M18 Y100 K0 #ffd000 Ingefära C0 M4 Y67 K8 #ebe24e Magenta C0 M100 Y0 K0 #e6007e Pion C0 M31 Y28 K4 #f4a9af Stål C33 M30 Y0 K64 #3d405b Syren C34 M40 Y0 K0 #a899ff Hasselnöt C0 M44 Y75 K40 #995626 // Välj alla färgcirklar const circles = document.querySelectorAll('.uk-table tbody td div'); //"
Kommunens grafiska profil,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/kommunens-grafiska-profil,"Kommunens grafiska profil - del 3/3
#3d405b Syren C34 M40 Y0 K0 #a899ff Hasselnöt C0 M44 Y75 K40 #995626 // Välj alla färgcirklar const circles = document.querySelectorAll('.uk-table tbody td div'); // Funktion för att återställa alla cirklar till ursprunglig storlek function resetCircles() { circles.forEach(circle => { circle.style.width = '20px'; circle.style.height = '20px'; }); } // Lägg till en klickhändelse för varje cirkel circles.forEach(circle => { circle.addEventListener('click', (event) => { resetCircles(); // Återställ alla cirklar först circle.style.width = '100px'; circle.style.height = '100px'; event.stopPropagation(); // Förhindra att globala klickhändelsen triggas direkt }); }); // Global klickhändelse för att återställa cirkelns storlek när du klickar utanför den document.addEventListener('click', resetCircles);"
Behandlingsenheten,https://intranet.falkenberg.se/?id=584,"Behandlingsenheten - del 1/1
Signs of safety Positivt umgänge"
Undantag från den grafiska profilen,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/undantag-fran-den-grafiska-profilen,"Undantag från den grafiska profilen - del 1/1
Inom kommunkoncernen – kommunens förvaltningar och bolagen – finns det idag en rad undantag från kommunens grafisk profil. Samprofilerad verksamhet med egna logotyper Falkenbergs kommun har ett bolag som är samprofilerat med kommunen: Destination Falkenberg (DFAB). Bortsett från viss färgsättning omfattas DFAB av samma grafiska profil och typsnitt som kommunen, men man använder sina egna bolagsnamn i anslutning till kommunvapnet. Kommunen har även verksamheter som idag har egna logotyper, men som i övrigt ryms inom ramen för kommunens grafiska profil. Dessa verksamheter är: Falkhallen Klitterbadet Våra mötesplatser Falkenbergs Gymnasieskola Ung FBG Särprofilerad verksamhet med egna logotyper och grafiska profiler I koncernen finns en rad verksamheter som är särprofilerade och löper utanför kommunens grafiska profil. Dessa verksamheter är: Rian designmuseum Företagscenter FBG Fabo Falkenberg Energi Vivab Räddningstjänsten Väst"
Avsändare och namnhierarki,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/avsandare-och-namnhierarki,"Avsändare och namnhierarki - del 1/2
Det ska alltid framgå att Falkenbergs kommun är avsändare när vi kommunicerar och marknadsför vår verksamhet. Vår logotyp blir en kvalitetssäkrande garant som förenar våra kommunala verksamheter och särskiljer oss från övriga aktörer. Kommunens logotyp är obligatorisk i allt kommunikationsmaterial från kommunen. Namnhierarki – fokus på verksamhet, inte på organisation Kommunen behöver en systematik som hjälper oss att hålla ihop det visuella uttrycket och innehållet. En del i detta är att skapa en tydlig avsändarstruktur och namnhierarki inom den grafiska profilen. Vi behöver utgå från målgruppernas perspektiv, släppa fokus på organisatorisk indelning och istället lyfta fram våra verksamheter och deras erbjudanden. Fyra nivåer – så här använder vi namn Vi ser fyra nivåer av namnhierarki som vägleder oss i kommunikationsarbetet: Nivå 1: Huvudavsändare/huvudvarumärke Falkenbergs kommun Nivå 2: Verksamhet Nivå 3: Övrigt – projekt, aktiviteter, erbjudanden och initiativ som behöver kommuniceras Nivå 4: Organisatoriska- och juridiska namn Nivå 1: Huvudavsändare/huvudvarumärke Det ska alltid framgå att Falkenbergs kommun är avsändare när vi kommunicerar. Kommunvapnet blir en kvalitetssäkrande garant som förenar våra kommunala verksamheter och särskiljer oss från övriga aktörer. Den kommunala huvudavsändaren är den enda nivå som alltid måste finnas med. Den är obligatorisk. Huvudvarumärket kan sedan kombineras med övriga nivåer efter"
Avsändare och namnhierarki,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/avsandare-och-namnhierarki,"Avsändare och namnhierarki - del 2/2
övriga aktörer. Den kommunala huvudavsändaren är den enda nivå som alltid måste finnas med. Den är obligatorisk. Huvudvarumärket kan sedan kombineras med övriga nivåer efter behov. Nivå 2: Verksamhet Här kommunicerar vi med fokus på aktuell verksamhet. Använd alltid verksamhetsnamnet i kombination med kommunens huvudvarumärke. Nivå 3: Övrigt Ibland behöver vi lyfta fram tjänster, aktiviteter, erbjudanden, projekt och andra initiativ i kommunens kommunikation. Den här typen av företeelser kan lyftas fram i innehåll eller rubrik, men får inte uppfattas som avsändare för kommunikationen. Även verksamhetsnamnet kan finnas med – men glöm inte att även inkludera kommunen som huvudavsändare. Nivå 4: Organisatoriska- och juridiska namn I vissa sammanhang behöver vi visa vår organisatoriska tillhörighet för att förtydliga vem som är avsändare, till exempel en förvaltning. Detta ska då ha en nedtonad placering, till exempel som kontaktuppgift i en text."
Kommunens logotyp,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/kommunens-logotyp,"Kommunens logotyp - del 1/3
Kommunens främsta visuella kännetecken är vår logotyp. Logotypen är kommunens gemensamma kvalitetsstämpel och visar att det är vi som står bakom verksamheten eller informationen. Vår logotyp är obligatorisk i all kommunikation från Falkenbergs kommun. Logotypen består av följande element: 1. Symbolen för Falkenbergs kommun (falken, bygger på kommunens vapen) 2. Verksamhetsnamnet Falkenbergs kommun I vissa sammanhang använder vi kommunens logotyp utan verksamhetsnamnet Falkenbergs kommun. Det kan vara på begränsade ytor där hela logotypen inte ryms eller ytor där verksamhetsnamnet framgår tydligt på annat sätt i sammanhanget. Andra undantag där vi endast använder symbolen är i mer profilstärkande dekorativa sammanhang och fasadskyltar på fastigheter inom kommunen, till exempel för- och grundskolor. Varianter och storlekar Logotypen finns i två grundvarianter, en liggande och en stående. Vi använder den variant som passar bäst för tillfället och som ger bästa möjliga visuella resultat. Tänk på att ha hög kontrast mot bakgrunden för bästa möjliga tillgänglighet. Om du jobbar med vår logotyp mot en färgad bakgrund kan du använda dig av en enfärgad variant, i svart eller vit färg. Glöm inte att testa om ditt material klarar tillgänglighetskraven – kontrasten måste vara tillräcklig. Hör av dig till kommunikationsenheten för råd om hur du bäst kan"
Kommunens logotyp,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/kommunens-logotyp,"Kommunens logotyp - del 2/3
inte att testa om ditt material klarar tillgänglighetskraven – kontrasten måste vara tillräcklig. Hör av dig till kommunikationsenheten för råd om hur du bäst kan använda dig av rätt logotyp. Placera logotypen i nedre högra hörnet Ta för vana att placera kommunens logotyp i nedre högra hörnet på det material som du ska producera. Självklart finns det undantag. Kanalen och sammanhanget avgör vad som fungerar bäst. Känner du dig osäker? Placera loggan i något av hörnen eller kontakta kommunikationsenheten för råd. Skapa frizoner För att inte det ska bli rörigt runt logotypen ska det alltid finnas en frizon runt den. Frizonen definierar det minimiavstånd som ska finnas till annan grafik, text eller bild. Samma avstånd gäller till ytterkanten på det material där du ska placera logotypen. Frizonen definierar det minsta avståndet, men generellt fungerar logotypen bäst med fri yta runt sig. Ju mer yta desto större tydlighet. Använd höjden på bokstaven F i namnet Falkenbergs kommun för att definiera din friyta. Här hittar du kommunens logotyper Letar du efter någon annan kommunal logotyp? Här hittar du fler logotyper: Grundskolans logotyp Gymnasieskolans logotyp Logotyper för förskolan, kulturskolan och vuxenutbildningen Mötesplatsernas logotyper"
Kommunens logotyp,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/kommunens-logotyp,"Kommunens logotyp - del 3/3
du fler logotyper: Grundskolans logotyp Gymnasieskolans logotyp Logotyper för förskolan, kulturskolan och vuxenutbildningen Mötesplatsernas logotyper"
Typsnitt,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/typsnitt,"Typsnitt - del 1/1
Falkenbergs kommuns typsnitt används i all kommunikation, både internt och externt. Typsnitten och en enhetlig användning av dem skapar igenkänning i vår kommunikation. Typografi är även ett av de viktigaste verktygen för dig att göra texter tydliga och lättillgängliga. Kommunens officiella typsnitt är Montserrat ExtraBold 800, Montserrat Light 300 samt Lato Regular 400 och Minion Pro Regular. Kursiv och Bold är okej för att göra förtydliganden, bildtexter med mera. Montserrat och Lato finns att ladda hem gratis på Google Fonts, Minion Pro kostar pengar att ladda hem och används i första hand som brödtext i trycksaker, kontakta kommunikationsenheten vid behov av Minion Pro. Typsnitt för rubriker, ingresser och informationstexter Vi använder Montserrat ExtraBold 800 och Montserrat Light 300 för rubriker, ingresser och informationstexter. Typsnitt för brödtext Vi använder Lato Regular 400 och Minion Pro Regular för brödtext."
Färger i den grafiska profilen,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/farger-i-den-grafiska-profilen,"Färger i den grafiska profilen - del 1/3
Kommunens huvudfärg är den marinblå färgen. Utöver denna färg erbjuder den grafiska profilen ett brett färgspektra som inkluderar toningar. Tänk på att alltid använda färgkombinationer som har bra kontrast och läsbarhet. Vi kan vara mer eller mindre färgglada beroende på sammanhang och behov. Vid samhällsinformation är tydlighet ledstjärna. För verksamheter i det offentliga rummet kan behovet av mer färg vara större. Verksamheterna har frihet att använda sig av färgerna efter behov. En enskild färg bör dock inte konsekvent knytas till en enskild verksamhet. Våra färger Här ser du våra färger. Klicka på färgpricken för att förstora den. Färg Namn CMYK Hex-värde Mörk marinblå C100 M96 Y38 K36 #13153b Kommunblå C95 M72 Y5 K0 #1f4e99 Blåklint C49 M34 Y0 K25 #607ebe Cyan C100 M0 Y0 K0 #009fe3 Himmelsblå C40 M8 Y0 K13 #86cedf Kvällsblå C75 M19 Y0 K70 #133E4D Havsvik C90 M11 Y0 K38 #0f8c9d Buteljgrön C80 M0 Y30 K60 #146647 Ängsgrön C53 M0 Y71 K32 #52ae32 Blåstång C38 M0 Y6 K25 #77bfb3 Vinbär C0 M92 Y82 K33 #ab0d1f Höstblad C0 M54 Y68 K6 #f06e4e Havtorn C0 M40 Y100 K5 #f39200 Fbg-gul C0 M18 Y100 K0 #ffd000 Ingefära C0 M4 Y67 K8 #ebe24e Magenta C0 M100 Y0 K0 #e6007e Pion C0"
Färger i den grafiska profilen,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/farger-i-den-grafiska-profilen,"Färger i den grafiska profilen - del 2/3
C0 M40 Y100 K5 #f39200 Fbg-gul C0 M18 Y100 K0 #ffd000 Ingefära C0 M4 Y67 K8 #ebe24e Magenta C0 M100 Y0 K0 #e6007e Pion C0 M31 Y28 K4 #f4a9af Stål C33 M30 Y0 K64 #3d405b Syren C34 M40 Y0 K0 #a899ff Hasselnöt C0 M44 Y75 K40 #995626 // Välj alla färgcirklar const circles = document.querySelectorAll('.uk-table tbody td div'); // Funktion för att återställa alla cirklar till ursprunglig storlek function resetCircles() { circles.forEach(circle => { circle.style.width = '20px'; circle.style.height = '20px'; }); } // Lägg till en klickhändelse för varje cirkel circles.forEach(circle => { circle.addEventListener('click', (event) => { resetCircles(); // Återställ alla cirklar först circle.style.width = '100px'; circle.style.height = '100px'; event.stopPropagation(); // Förhindra att globala klickhändelsen triggas direkt }); }); // Global klickhändelse för att återställa cirkelns storlek när du klickar utanför den document.addEventListener('click', resetCircles); Vit eller svart text för rätt kontrast För att texten ska ha bra kontrast mot färgen ska du använda rätt färgkombination. Förklaring färgsystem Det här betyder termerna i färgsystemet. CMYK CMYK betyder Cyan, Magenta, Yellow och Key color (svart). CMYK används i fyrfärgstryck av exempelvis affischer och broschyrer. Pantone Pantone kallas ibland PMS, vilket betyder Pantone Matching System. PMS används när det är viktigt med en"
Färger i den grafiska profilen,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/farger-i-den-grafiska-profilen,"Färger i den grafiska profilen - del 3/3
i fyrfärgstryck av exempelvis affischer och broschyrer. Pantone Pantone kallas ibland PMS, vilket betyder Pantone Matching System. PMS används när det är viktigt med en exakt färgåtergivning eller när flerfärgstryck inte är möjligt. RGB RGB betyder Rött, Grönt och Blått. RGB används för bildskärmar och projektorer. HEX # HEX betyder hexadecimal. HEX används på webb och är en beskrivning av RGB i sex tecken."
Den blå bakgrundsplattan,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/den-bla-bakgrundsplattan,"Den blå bakgrundsplattan - del 1/1
När vi kommunicerar via tryckta och digitala medier är det viktigt att ha en trygg avsändare. Då använder vi främst vår blåa bakgrundsplatta. Den har ett bra kontrastvärde och ger ett lugnt och samlat intryck. I vissa fall går det att byta plattans färg. Kontrollera med kommunikationsenheten om du vill frångå den blå färgen. När vi gör skyltar och vepor med mera och det bara finns lite eller helt saknas text kan vi med fördel färga hela bakgrunden."
"Mallar, administrativt material och kontorstryck",https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/mallar-administrativt-material-och-kontorstryck,"Mallar, administrativt material och kontorstryck - del 1/1
En stor del av det material som du har behov av till vardags kan du skapa själv med hjälp av färdiga mallar. Det finns mallar till visitkort, korrespondenskort och kuvert samt brevmallar och presentationsmallar. Mallar för brev, visitkort och korrespondenskort Du hittar mallar för brev och korrespondenskort i Word. De finns under Delad. Det finns också brevmallar i Evolution. Visitkortmallarna hittar du i Powerpoint, också under Delad. Jobbar du hemifrån kan du behöva gå in i programmet via Citrix (program.falkenberg.se) för att mallarna ska vara tillgängliga. Du kommer också åt visitkortmallarna här. Mallar för presentationsprogram Det finns tre olika layouter för presentationer i Powerpoint och Keynote. Powerpoint-mallarna finns i programmet. Jobbar du hemifrån kan du behöva gå in i Powerpoint via Citrix (program.falkenberg.se) för att mallarna ska vara tillgängliga där. Du hittar dem under ""Delad"". Keynote-mallarna laddar du ner här. Vi har även lagt till powerpoint-mallarna."
Bakgrunder till Teams,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/bakgrunder-till-teams,"Bakgrunder till Teams - del 1/1
Använder du Teams för möten kan du använda Falkenbergs kommuns egna bakgrunder. Det finns tre varianter att välja mellan. Spara ner den eller de bakgrunder du vill ha valbara i Teams. När du sen går in i Teams mötesvy väljer du bakgrundsfilter, bakgrundsinställningar och lägg till ny."
Namnbrickor och namnskyltar,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/namnbrickor-och-namnskyltar,"Namnbrickor och namnskyltar - del 1/2
Det ska vara tydligt att du som anställd representerar Falkenbergs kommun. Därför har vi skapat gemensamma mallar för våra kommunala namnbrickor och namnskyltar. Namnbrickor Olika verksamheter behöver olika mycket information på sina namnbrickor. Här är fyra varianter där Falkenbergs kommun står som tydlig avsändare. Formatet är 75x35 och 75x45 mm. Materialet är en 2 mm blå plastskiva med vit kant och magnetfäste. Beställ namnbrickor Vi har direktupphandlat produktion av dessa namnbrickor via FingerPrints Reklam i Falkenberg. Vill du beställa namnbricka kontaktar du dem på 0346-586 13 eller via mejl till isabell@fingerprints.nu . Priser för namnbrickor Priset är 150 kr/st för 1-5 st, 100 kr/st för 6-20 st, 75 kr/st för 21-100 st eller 70 kr/st för 101-300 st. Priserna är inklusive frakt och exklusive moms. Namnskyltar till kontor och mötesrum Namnskylten är blå och på den står det namn och titeln. Den använder du i anslutning till ditt kontor. Skyltarna till mötesrum är vita, har mötesrummets namn samt en symbol för mötesrum. Beställ namnskylt till kontor och mötesrum Vi har direktupphandlat denna skylttyp på Falkenbergs gravyr. Du beställer den på telefonnummer 0733-66 48 06 eller via mejl till ulla-britt@fgravyr.se . Priser namnskyltar Här är kostnaden per skylt när du beställer"
Namnbrickor och namnskyltar,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/namnbrickor-och-namnskyltar,"Namnbrickor och namnskyltar - del 2/2
gravyr. Du beställer den på telefonnummer 0733-66 48 06 eller via mejl till ulla-britt@fgravyr.se . Priser namnskyltar Här är kostnaden per skylt när du beställer en eller fler skyltar. Antal skyltar beställda vid samma tillfälle Graverad skylt inklusive hållare (kr/st) Endast graverad skylt (kr/st) 1 419 351 2 286 219 3 240 173 4 217 150 5 207 139 6 eller fler 197 129 Om du behöver en skylt Behöver du en skylt eller liknande material kontaktar du kommunikationsstödet på din förvaltning. Kommunikationsstöd, kommunikatörer"
Mejlsignatur,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/mejlsignatur,"Mejlsignatur - del 1/1
Alla i kommunorganisationen ska använda samma mejlsignaturmall. Mejlsignaturen är ditt namn och dina uppgifter i Outlook och är det som visar vem du är och att du jobbar på Falkenbergs kommun. Typsnitt till mejlsignaturen När du lägger till din mejlsignatur ska du använda typsnittet Montserrat ExtraBold till ditt namn och Montserrat Light till övriga uppgifter. Textens storlek ska vara 11. Lägg till kommunens logotyp För att använda kommunens logotyp i din mejlavsändare laddar du ner loggan och monterar in den som en bild ovanför informationen om kommun och förvaltning. Lada ner kommunens logotyp som en bild (png) Så här ska din mejlsignatur se ut"
"Profil- och marknadsmaterial, roll-ups, vepor",https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/profil-och-marknadsmaterial-roll-ups-vepor,"Profil- och marknadsmaterial, roll-ups, vepor - del 1/1
Falkenbergs kommun ska ha ett enhetligt och professionellt profilmaterial som följer vår grafiska profil. Behöver du till exempel en roll-up eller en vepa kan du använda det färdigproducerade materialet som finns. Behöver du något nytt kan vår grafiker hjälpa dig att ta fram det. Detta kan du låna Roll-ups Vepor Beachflaggor Partytält 3x3 meter Trottoarpratare Hör av dig till kommunikation@falkenberg.se Marknadsmaterial Behöver du marknadsföra något? Du kan få hjälp med olika typer av målgruppsanpassat marknads- och kampanjmaterial, som följer den grafiska profilen. Kontakta kommunikatören på din förvaltning, så hjälper hen dig. Hen kan då även se om du behöver komplettera ditt material med marknadsföring eller information i andra kanaler. Kommunikationsstöd, kommunikatörer"
Skyltar,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/kommunikation-marknadsforing-webb/skyltar,"Skyltar - del 1/2
Kommunens skyltning ska vara tydlig och enhetlig. Detta är viktigt både för att göra platsen mer tillgänglig och för att visa att platsen eller verksamheten tillhör kommunen. Vi har behov av många olika typer av skyltning, både inomhus och utomhus. Skyltningen kan vara fast eller tillfällig. Genom att följa våra riktlinjer kring skyltning tydliggör vi att det är vi som kommun som har ansvar för verksamheten och är huvudavsändare. Fasadskyltar och skyltar utomhus Kommunens fasadskyltar ska ha verksamhetsnamn och kommunens vapen eller logotyp som avsändare. Tänk på att det är bygglovsplikt för fasad- och anläggningsskyltar. Skyltar inomhus och vid entréer Skyltar inomhus och vid entréer ska vara enkla och hjälpa våra målgrupper att hitta och göra rätt. Byggskyltar och anläggningsskyltar Det pågår många bygg- och anläggningsprojekt i Falkenbergs kommun. Det är viktigt att vi i alla dessa projekt informerar på ett tydligt och enhetligt sätt så att våra invånare vet och förstår vad som händer. Ska du ”dela” en skylt med någon annan, till exempel en byggentreprenör med underleverantörer, ska deras logotyper läggas på en avskild yta under kommunens del. Entreprenörernas logotyper ska vara mindre än kommunens logotyp."
Skyltar,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/kommunikation-marknadsforing-webb/skyltar,"Skyltar - del 2/2
avskild yta under kommunens del. Entreprenörernas logotyper ska vara mindre än kommunens logotyp."
Marknadsföring och profilering med andra aktörer,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/grafisk-profil/grafisk-profil-falkenbergs-kommun/profilering-med-andra-aktorer,"Marknadsföring och profilering med andra aktörer - del 1/4
Ibland marknadsför vi oss tillsammans med andra aktörer. Då är det viktigt att veta vilken roll vi har i samarbetet. Det påverkar nämligen hur det visuella uttrycket ser ut. Alla valbara samarbeten bör ha potential att stärka bilden av Falkenbergs kommun. Vem är avsändare när vi samarbetar? När vi samarbetar kan vi vara huvudavsändare, partner till annan huvudavsändare eller likvärdig avsändare. För att tydliggöra kommunens roll i olika samarbetssituationer kan du ställa dig några frågor. Om svaret är ja på majoriteten av frågorna bör Falkenbergs kommun stå som huvudavsändare. Vems målgrupp är mottagare? Vem är finansiär? Vems är initiativet/vem äger erbjudandet? Vem äger kanalen/kanalerna? När vi är huvudavsändare Så här ska det se ut när Falkenbergs kommun är huvudavsändare: Vi tillämpar Falkenbergs kommuns grafiska profil genomgående Vi använder Falkenbergs kommuns logotyp Vi uttrycker samarbetet främst i text och inte med övriga aktörers logotyper Vi ska alltid ha med en text som förklarar relationen mellan oss och våra partners, till exempel med texten ”i samarbete med”. Här är ett exempel på när kommunen är huvudavsändare. Det kommer finnas tillfällen då vi istället för text visar vår partners logotyp. Dessa tillfällen är när: Samarbetet stärker bilden av Falkenbergs kommun eller medför ökad"
